session_id,station_name,start_ts,end_ts,energy_kwh,ghg_savings_kg,port_type,plug_type,fee,ended_by,latitude,longitude,user_id
38008,PALO ALTO CA / HAMILTON #2,2019-02-18T13:50:00.000Z,2019-02-18T14:00:00.000Z,0.522,0.219,Level 2,J1772,0.12,Plug Out at Vehicle,37.444706,-122.160324,705375
38009,PALO ALTO CA / HIGH #4,2019-02-18T16:32:00.000Z,2019-02-18T16:47:00.000Z,1.508,0.633,Level 2,J1772,0.35,Plug Out at Vehicle,37.443138,-122.163239,1336321
38010,PALO ALTO CA / HIGH #4,2019-02-18T17:05:00.000Z,2019-02-18T17:41:00.000Z,3.597,1.511,Level 2,J1772,0.83,Plug Out at Vehicle,37.443138,-122.163239,596615
38011,PALO ALTO CA / WEBSTER #3,2019-02-18T17:30:00.000Z,2019-02-18T18:24:00.000Z,2.78,1.167,Level 2,J1772,0.64,Customer,37.448273,-122.158234,283441
38012,PALO ALTO CA / HIGH #1,2019-02-18T18:33:00.000Z,2019-02-18T18:53:00.000Z,1.944,0.817,Level 2,J1772,0.45,Plug Out at Vehicle,37.443211,-122.163078,3782691
38013,PALO ALTO CA / CAMBRIDGE #4,2019-02-18T18:37:00.000Z,2019-02-18T18:52:00.000Z,0.821,0.345,Level 2,J1772,0.19,Plug Out at Vehicle,37.426178,-122.146034,421649
38014,PALO ALTO CA / HAMILTON #1,2019-02-18T18:57:00.000Z,2019-02-18T19:37:00.000Z,3.582,1.504,Level 2,J1772,0.82,Plug Out at Vehicle,37.444489,-122.16037,3523891
38015,PALO ALTO CA / CAMBRIDGE #5,2019-02-18T19:20:00.000Z,2019-02-18T19:42:00.000Z,0.367,0.154,Level 2,J1772,0.08,Plug Out at Vehicle,37.426228,-122.145981,204363
38016,PALO ALTO CA / HAMILTON #2,2019-02-19T07:05:00.000Z,2019-02-19T10:04:00.000Z,9.167,3.85,Level 2,J1772,2.11,Plug Out at Vehicle,37.444706,-122.160324,667011
38017,PALO ALTO CA / WEBSTER #2,2019-02-19T08:26:00.000Z,2019-02-19T10:09:00.000Z,10.51,4.414,Level 2,J1772,2.42,Plug Out at Vehicle,37.448238,-122.158203,Unknown
38018,PALO ALTO CA / HIGH #3,2019-02-19T09:14:00.000Z,2019-02-19T11:19:00.000Z,6.864,2.883,Level 2,J1772,1.39,Plug Out at Vehicle,37.443443,-122.163139,590341
38019,PALO ALTO CA / WEBSTER #3,2019-02-19T09:28:00.000Z,2019-02-19T12:11:00.000Z,13.316,5.593,Level 2,J1772,3.06,CPS Server,37.448273,-122.158234,2265511
38020,PALO ALTO CA / BRYANT #3,2019-02-19T10:06:00.000Z,2019-02-19T14:47:00.000Z,15.244,6.403,Level 2,J1772,3.51,Plug Out at Vehicle,37.446583,-122.162109,756587
38021,PALO ALTO CA / WEBSTER #1,2019-02-19T10:13:00.000Z,2019-02-19T12:03:00.000Z,5.816,2.443,Level 2,J1772,1.34,Plug Out at Vehicle,37.448284,-122.158272,1568231
38022,PALO ALTO CA / TED THOMPSON #2,2019-02-19T10:31:00.000Z,2019-02-19T12:47:00.000Z,6.851,2.877,Level 2,J1772,1.58,Plug Out at Vehicle,37.42857,-122.143929,651601
38023,PALO ALTO CA / WEBSTER #2,2019-02-19T10:53:00.000Z,2019-02-19T13:54:00.000Z,14.66,6.157,Level 2,J1772,3.37,Plug Out at Vehicle,37.448238,-122.158203,3066541
38024,PALO ALTO CA / TED THOMPSON #4,2019-02-19T10:57:00.000Z,2019-02-19T15:05:00.000Z,24.737,10.389,Level 2,J1772,5.69,Plug Out at Vehicle,37.4286,-122.14399,2766721
38025,PALO ALTO CA / BRYANT #5,2019-02-19T12:35:00.000Z,2019-02-19T14:32:00.000Z,6.747,2.834,Level 2,J1772,1.55,Plug Out at Vehicle,37.44669,-122.162231,2270231
38026,PALO ALTO CA / CAMBRIDGE #3,2019-02-19T12:54:00.000Z,2019-02-19T17:58:00.000Z,15.99,6.716,Level 2,J1772,3.68,Plug Out at Vehicle,37.426208,-122.146011,2361651
38027,PALO ALTO CA / HIGH #4,2019-02-19T13:00:00.000Z,2019-02-19T16:34:00.000Z,13.38,5.62,Level 2,J1772,4.39,Plug Out at Vehicle,37.443138,-122.163239,1228711
38028,PALO ALTO CA / WEBSTER #3,2019-02-19T13:33:00.000Z,2019-02-19T16:00:00.000Z,6.152,2.584,Level 2,J1772,1.41,Plug Out at Vehicle,37.448273,-122.158234,683719
38029,PALO ALTO CA / HAMILTON #2,2019-02-19T13:43:00.000Z,2019-02-19T16:54:00.000Z,17.475,7.339,Level 2,J1772,4.02,Plug Out at Vehicle,37.444706,-122.160324,3912101
38030,PALO ALTO CA / CAMBRIDGE #2,2019-02-19T14:52:00.000Z,2019-02-19T16:40:00.000Z,10.821,4.545,Level 2,J1772,2.49,Plug Out at Vehicle,37.426182,-122.146065,166781
38031,PALO ALTO CA / TED THOMPSON #4,2019-02-19T15:18:00.000Z,2019-02-19T15:36:00.000Z,0.92,0.386,Level 2,J1772,0.21,Plug Out at Vehicle,37.4286,-122.14399,489719
38032,PALO ALTO CA / WEBSTER #1,2019-02-19T15:45:00.000Z,2019-02-19T19:03:00.000Z,14.03,5.893,Level 2,J1772,3.67,Plug Out at Vehicle,37.448284,-122.158272,642731
38033,PALO ALTO CA / MPL #6,2019-02-19T16:00:00.000Z,2019-02-19T16:09:00.000Z,0.43,0.181,Level 2,J1772,0.1,Plug Out at Vehicle,37.422131,-122.113441,711899
38034,PALO ALTO CA / WEBSTER #2,2019-02-19T16:11:00.000Z,2019-02-19T17:33:00.000Z,8.043,3.378,Level 2,J1772,1.85,Plug Out at Vehicle,37.448238,-122.158203,2081841
38035,PALO ALTO CA / HIGH #2,2019-02-19T16:37:00.000Z,2019-02-19T19:02:00.000Z,6.73,2.826,Level 2,J1772,1.55,CPS Server,37.443344,-122.163231,791349
38036,PALO ALTO CA / MPL #5,2019-02-19T18:03:00.000Z,2019-02-19T19:09:00.000Z,6.608,2.775,Level 2,J1772,1.52,Plug Out at Vehicle,37.422123,-122.113487,1214121
38037,PALO ALTO CA / TED THOMPSON #3,2019-02-19T18:34:00.000Z,2019-02-19T20:30:00.000Z,6.287,2.641,Level 2,J1772,1.45,Plug Out at Vehicle,37.428623,-122.144043,1384761
38038,PALO ALTO CA / HIGH #1,2019-02-19T19:28:00.000Z,2019-02-19T19:30:00.000Z,0.131,0.055,Level 2,J1772,0.0,Plug Out at Vehicle,37.443211,-122.163078,578567
38039,PALO ALTO CA / HAMILTON #2,2019-02-19T20:47:00.000Z,2019-02-19T21:24:00.000Z,1.692,0.711,Level 2,J1772,0.39,Plug Out at Vehicle,37.444706,-122.160324,2008601
38040,PALO ALTO CA / HAMILTON #2,2019-02-19T22:18:00.000Z,2019-02-20T05:30:00.000Z,38.788,16.291,Level 2,J1772,21.78,Plug Out at Vehicle,37.444706,-122.160324,190357
38041,PALO ALTO CA / MPL #4,2019-02-20T08:14:00.000Z,2019-02-20T09:06:00.000Z,5.137,2.158,Level 2,J1772,1.18,Plug Out at Vehicle,37.422104,-122.11351,195809
38042,PALO ALTO CA / HAMILTON #1,2019-02-20T08:20:00.000Z,2019-02-20T11:22:00.000Z,5.875,2.467,Level 2,J1772,1.35,Plug Out at Vehicle,37.444489,-122.16037,1726531
38043,PALO ALTO CA / CAMBRIDGE #3,2019-02-20T08:46:00.000Z,2019-02-20T11:22:00.000Z,6.617,2.779,Level 2,J1772,1.52,Plug Out at Vehicle,37.426208,-122.146011,1384761
38044,PALO ALTO CA / WEBSTER #3,2019-02-20T08:48:00.000Z,2019-02-20T09:06:00.000Z,0.977,0.41,Level 2,J1772,0.22,Plug Out at Vehicle,37.448273,-122.158234,997831
38045,PALO ALTO CA / CAMBRIDGE #4,2019-02-20T09:23:00.000Z,2019-02-20T12:19:00.000Z,8.968,3.766,Level 2,J1772,3.26,Plug Out at Vehicle,37.426178,-122.146034,773013
38046,PALO ALTO CA / TED THOMPSON #4,2019-02-20T09:27:00.000Z,2019-02-20T11:33:00.000Z,6.929,2.91,Level 2,J1772,1.59,Plug Out at Vehicle,37.4286,-122.14399,4025491
38047,PALO ALTO CA / WEBSTER #1,2019-02-20T09:33:00.000Z,2019-02-20T11:51:00.000Z,7.186,3.018,Level 2,J1772,1.65,Plug Out at Vehicle,37.448284,-122.158272,814277
38048,PALO ALTO CA / HIGH #4,2019-02-20T10:32:00.000Z,2019-02-20T11:45:00.000Z,7.139,2.998,Level 2,J1772,1.64,Plug Out at Vehicle,37.443138,-122.163239,3889671
38049,PALO ALTO CA / HAMILTON #1,2019-02-20T11:25:00.000Z,2019-02-20T13:28:00.000Z,5.962,2.504,Level 2,J1772,1.37,Plug Out at Vehicle,37.444489,-122.16037,887201
38050,PALO ALTO CA / HIGH #3,2019-02-20T11:39:00.000Z,2019-02-20T12:36:00.000Z,3.13,1.315,Level 2,J1772,0.72,Plug Out at Vehicle,37.443443,-122.163139,2407481
38051,PALO ALTO CA / WEBSTER #2,2019-02-20T11:49:00.000Z,2019-02-20T14:05:00.000Z,6.253,2.626,Level 2,J1772,1.44,Plug Out at Vehicle,37.448238,-122.158203,1613751
38052,PALO ALTO CA / CAMBRIDGE #3,2019-02-20T12:33:00.000Z,2019-02-20T12:38:00.000Z,0.148,0.062,Level 2,J1772,0.03,Plug Out at Vehicle,37.426208,-122.146011,204363
38053,PALO ALTO CA / TED THOMPSON #4,2019-02-20T12:39:00.000Z,2019-02-20T14:01:00.000Z,4.139,1.738,Level 2,J1772,0.95,Plug Out at Vehicle,37.4286,-122.14399,1057011
38054,PALO ALTO CA / WEBSTER #3,2019-02-20T13:25:00.000Z,2019-02-20T14:57:00.000Z,3.076,1.292,Level 2,J1772,0.71,Plug Out at Vehicle,37.448273,-122.158234,939871
38055,PALO ALTO CA / HAMILTON #1,2019-02-20T15:28:00.000Z,2019-02-20T18:36:00.000Z,9.647,4.052,Level 2,J1772,2.22,Plug Out at Vehicle,37.444489,-122.16037,1300611
38056,PALO ALTO CA / TED THOMPSON #2,2019-02-20T15:56:00.000Z,2019-02-20T18:03:00.000Z,12.898,5.417,Level 2,J1772,2.97,Plug Out at Vehicle,37.42857,-122.143929,602693
38057,PALO ALTO CA / WEBSTER #1,2019-02-20T16:02:00.000Z,2019-02-20T19:54:00.000Z,19.894,8.356,Level 2,J1772,4.58,CPS Server,37.448284,-122.158272,756477
38058,PALO ALTO CA / TED THOMPSON #3,2019-02-20T16:56:00.000Z,2019-02-20T18:00:00.000Z,3.388,1.423,Level 2,J1772,0.78,Plug Out at Vehicle,37.428623,-122.144043,3174541
38059,PALO ALTO CA / TED THOMPSON #1,2019-02-20T17:14:00.000Z,2019-02-20T19:22:00.000Z,12.776,5.366,Level 2,J1772,2.94,Plug Out at Vehicle,37.428318,-122.144188,127855
38060,PALO ALTO CA / BRYANT #5,2019-02-20T17:24:00.000Z,2019-02-20T18:35:00.000Z,7.089,2.977,Level 2,J1772,1.63,Plug Out at Vehicle,37.44669,-122.162231,46043
38061,PALO ALTO CA / HAMILTON #2,2019-02-20T17:40:00.000Z,2019-02-20T18:49:00.000Z,6.339,2.663,Level 2,J1772,1.46,Plug Out at Vehicle,37.444706,-122.160324,Unknown
38062,PALO ALTO CA / WEBSTER #2,2019-02-20T18:22:00.000Z,2019-02-20T20:14:00.000Z,11.041,4.637,Level 2,J1772,2.54,Plug Out at Vehicle,37.448238,-122.158203,180371
38063,PALO ALTO CA / TED THOMPSON #3,2019-02-20T18:31:00.000Z,2019-02-20T20:56:00.000Z,5.247,2.204,Level 2,J1772,1.21,CPS Server,37.428623,-122.144043,405891
38064,PALO ALTO CA / HIGH #3,2019-02-20T19:16:00.000Z,2019-02-20T20:03:00.000Z,4.582,1.925,Level 2,J1772,1.05,Plug Out at Vehicle,37.443443,-122.163139,3954171
38065,PALO ALTO CA / CAMBRIDGE #1,2019-02-20T19:39:00.000Z,2019-02-20T20:33:00.000Z,5.27,2.213,Level 2,J1772,1.21,Plug Out at Vehicle,37.426155,-122.146065,3997661
38066,PALO ALTO CA / CAMBRIDGE #1,2019-02-20T19:44:00.000Z,2019-02-20T20:56:00.000Z,7.062,2.966,Level 2,J1772,1.29,Plug Out at Vehicle,37.426155,-122.146065,166781
38067,PALO ALTO CA / CAMBRIDGE #1,2019-02-21T05:26:00.000Z,2019-02-21T07:48:00.000Z,6.645,2.791,Level 2,J1772,1.53,Plug Out at Vehicle,37.426155,-122.146065,523487
38068,PALO ALTO CA / HAMILTON #2,2019-02-21T05:50:00.000Z,2019-02-21T07:54:00.000Z,11.507,4.833,Level 2,J1772,2.65,Plug Out at Vehicle,37.444706,-122.160324,2517481
38069,PALO ALTO CA / CAMBRIDGE #3,2019-02-21T07:06:00.000Z,2019-02-21T08:59:00.000Z,6.153,2.584,Level 2,J1772,1.42,Plug Out at Vehicle,37.426208,-122.146011,524259
38070,PALO ALTO CA / TED THOMPSON #1,2019-02-21T07:34:00.000Z,2019-02-21T10:26:00.000Z,17.529,7.362,Level 2,J1772,4.03,Plug Out at Vehicle,37.428318,-122.144188,843100
38071,PALO ALTO CA / RINCONADA LIB 3,2019-02-21T07:49:00.000Z,2019-02-21T08:59:00.000Z,6.477,2.721,Level 2,J1772,1.49,Plug Out at Vehicle,37.445496,-122.138924,365219
38072,PALO ALTO CA / RINCONADA LIB 1,2019-02-21T08:02:00.000Z,2019-02-21T17:18:00.000Z,35.779,15.027,Level 2,J1772,8.23,Plug Out at Vehicle,37.445496,-122.138863,1513341
38073,PALO ALTO CA / HIGH #2,2019-02-21T08:13:00.000Z,2019-02-21T13:43:00.000Z,27.112,11.387,Level 2,J1772,6.88,Plug Out at Vehicle,37.443344,-122.163231,696299
38074,PALO ALTO CA / TED THOMPSON #4,2019-02-21T08:34:00.000Z,2019-02-21T10:28:00.000Z,6.002,2.521,Level 2,J1772,1.38,CPS Server,37.4286,-122.14399,3704361
38075,PALO ALTO CA / MPL #6,2019-02-21T08:34:00.000Z,2019-02-21T08:45:00.000Z,0.452,0.19,Level 2,J1772,0.1,Plug Out at Vehicle,37.422131,-122.113441,1953091
38076,PALO ALTO CA / TED THOMPSON #3,2019-02-21T08:35:00.000Z,2019-02-21T11:00:00.000Z,7.59,3.188,Level 2,J1772,1.75,Plug Out at Vehicle,37.428623,-122.144043,277491
38077,PALO ALTO CA / CAMBRIDGE #3,2019-02-21T08:43:00.000Z,2019-02-21T10:59:00.000Z,6.395,2.686,Level 2,J1772,1.47,Plug Out at Vehicle,37.426208,-122.146011,1384761
38078,PALO ALTO CA / CAMBRIDGE #2,2019-02-21T09:15:00.000Z,2019-02-21T11:31:00.000Z,6.233,2.618,Level 2,J1772,1.43,Plug Out at Vehicle,37.426182,-122.146065,821495
38079,PALO ALTO CA / BRYANT #4,2019-02-21T09:37:00.000Z,2019-02-21T12:30:00.000Z,14.564,6.117,Level 2,J1772,3.35,Plug Out at Vehicle,37.446785,-122.162369,639087
38080,PALO ALTO CA / BRYANT #6,2019-02-21T09:45:00.000Z,2019-02-21T11:49:00.000Z,7.136,2.997,Level 2,J1772,1.64,Plug Out at Vehicle,37.446667,-122.16217,2270231
38081,PALO ALTO CA / TED THOMPSON #2,2019-02-21T10:12:00.000Z,2019-02-21T12:48:00.000Z,15.523,6.52,Level 2,J1772,3.57,Plug Out at Vehicle,37.42857,-122.143929,3174541
38082,PALO ALTO CA / BRYANT #4,2019-02-21T10:34:00.000Z,2019-02-21T13:15:00.000Z,15.951,6.699,Level 2,J1772,3.67,Plug Out at Vehicle,37.446785,-122.162369,2845511
38083,PALO ALTO CA / HAMILTON #1,2019-02-21T10:58:00.000Z,2019-02-21T13:45:00.000Z,15.212,6.389,Level 2,J1772,3.5,Plug Out at Vehicle,37.444489,-122.16037,2582511
38084,PALO ALTO CA / CAMBRIDGE #2,2019-02-21T11:39:00.000Z,2019-02-21T12:40:00.000Z,6.183,2.597,Level 2,J1772,1.42,Customer,37.426182,-122.146065,2592311
38085,PALO ALTO CA / RINCONADA LIB 3,2019-02-21T12:22:00.000Z,2019-02-21T14:26:00.000Z,5.257,2.208,Level 2,J1772,1.21,Plug Out at Vehicle,37.445496,-122.138924,2024201
38086,PALO ALTO CA / HAMILTON #2,2019-02-21T12:49:00.000Z,2019-02-21T13:45:00.000Z,4.963,2.084,Level 2,J1772,1.14,Plug Out at Vehicle,37.444706,-122.160324,399301
38087,PALO ALTO CA / HIGH #4,2019-02-21T13:07:00.000Z,2019-02-21T15:30:00.000Z,14.288,6.001,Level 2,J1772,3.29,Plug Out at Vehicle,37.443138,-122.163239,3794391
38088,PALO ALTO CA / BRYANT #5,2019-02-21T13:14:00.000Z,2019-02-21T16:11:00.000Z,17.551,7.371,Level 2,J1772,4.04,Plug Out at Vehicle,37.44669,-122.162231,208307
38089,PALO ALTO CA / CAMBRIDGE #1,2019-02-21T13:43:00.000Z,2019-02-21T18:30:00.000Z,15.768,6.622,Level 2,J1772,3.63,Plug Out at Vehicle,37.426155,-122.146065,2361651
38090,PALO ALTO CA / TED THOMPSON #1,2019-02-21T13:51:00.000Z,2019-02-21T16:49:00.000Z,9.569,4.019,Level 2,J1772,2.2,Plug Out at Vehicle,37.428318,-122.144188,360763
38091,PALO ALTO CA / HAMILTON #2,2019-02-21T14:27:00.000Z,2019-02-21T15:32:00.000Z,3.279,1.377,Level 2,J1772,0.75,Plug Out at Vehicle,37.444706,-122.160324,489439
38092,PALO ALTO CA / HIGH #3,2019-02-21T14:57:00.000Z,2019-02-21T16:44:00.000Z,10.924,4.588,Level 2,J1772,2.51,Plug Out at Vehicle,37.443443,-122.163139,1675761
38093,PALO ALTO CA / WEBSTER #1,2019-02-21T17:26:00.000Z,2019-02-21T19:24:00.000Z,11.594,4.869,Level 2,J1772,2.67,Plug Out at Vehicle,37.448284,-122.158272,223741
38094,PALO ALTO CA / RINCONADA LIB 3,2019-02-21T17:57:00.000Z,2019-02-21T18:04:00.000Z,0.69,0.29,Level 2,J1772,0.16,Plug Out at Vehicle,37.445496,-122.138924,3416051
38095,PALO ALTO CA / BRYANT #4,2019-02-21T18:41:00.000Z,2019-02-21T20:58:00.000Z,7.723,3.244,Level 2,J1772,1.78,Plug Out at Vehicle,37.446785,-122.162369,Unknown
38096,PALO ALTO CA / WEBSTER #1,2019-02-21T18:47:00.000Z,2019-02-21T19:46:00.000Z,5.632,2.365,Level 2,J1772,1.3,Plug Out at Vehicle,37.448284,-122.158272,642731
38097,PALO ALTO CA / BRYANT #6,2019-02-21T19:06:00.000Z,2019-02-21T20:34:00.000Z,8.764,3.681,Level 2,J1772,2.02,Plug Out at Vehicle,37.446667,-122.16217,3075761
38098,PALO ALTO CA / CAMBRIDGE #4,2019-02-21T22:50:00.000Z,2019-02-22T04:34:00.000Z,13.398,5.627,Level 2,J1772,5.71,Plug Out at Vehicle,37.426178,-122.146034,408035
38099,PALO ALTO CA / CAMBRIDGE #1,2019-02-22T05:22:00.000Z,2019-02-22T07:45:00.000Z,6.339,2.663,Level 2,J1772,1.46,Plug Out at Vehicle,37.426155,-122.146065,523487
38100,PALO ALTO CA / WEBSTER #1,2019-02-22T07:36:00.000Z,2019-02-22T10:17:00.000Z,15.92,6.686,Level 2,J1772,3.66,Plug Out at Vehicle,37.448284,-122.158272,692269
38101,PALO ALTO CA / HIGH #2,2019-02-22T07:39:00.000Z,2019-02-22T08:54:00.000Z,7.847,3.296,Level 2,J1772,1.8,Customer,37.443344,-122.163231,2551091
38102,PALO ALTO CA / MPL #6,2019-02-22T08:00:00.000Z,2019-02-22T09:34:00.000Z,9.226,3.875,Level 2,J1772,2.12,Plug Out at Vehicle,37.422131,-122.113441,784343
38103,PALO ALTO CA / MPL #4,2019-02-22T08:33:00.000Z,2019-02-22T15:57:00.000Z,21.015,8.826,Level 2,J1772,4.83,Customer,37.422104,-122.11351,1851471
38104,PALO ALTO CA / WEBSTER #3,2019-02-22T09:06:00.000Z,2019-02-22T11:36:00.000Z,11.691,4.91,Level 2,J1772,2.69,Plug Out at Vehicle,37.448273,-122.158234,2265511
38105,PALO ALTO CA / CAMBRIDGE #2,2019-02-22T09:48:00.000Z,2019-02-22T13:33:00.000Z,20.75,8.715,Level 2,J1772,4.77,Plug Out at Vehicle,37.426182,-122.146065,Unknown
38106,PALO ALTO CA / WEBSTER #2,2019-02-22T10:00:00.000Z,2019-02-22T13:03:00.000Z,6.186,2.598,Level 2,J1772,2.01,Plug Out at Vehicle,37.448238,-122.158203,1568231
38107,PALO ALTO CA / BRYANT #6,2019-02-22T10:19:00.000Z,2019-02-22T11:54:00.000Z,9.397,3.947,Level 2,J1772,2.16,Plug Out at Vehicle,37.446667,-122.16217,4029081
38108,PALO ALTO CA / WEBSTER #3,2019-02-22T12:00:00.000Z,2019-02-22T15:19:00.000Z,10.313,4.332,Level 2,J1772,2.37,Plug Out at Vehicle,37.448273,-122.158234,804075
38109,PALO ALTO CA / BRYANT #3,2019-02-22T12:31:00.000Z,2019-02-22T15:41:00.000Z,18.357,7.71,Level 2,J1772,4.22,Plug Out at Vehicle,37.446583,-122.162109,1637531
38110,PALO ALTO CA / WEBSTER #2,2019-02-22T12:34:00.000Z,2019-02-22T14:39:00.000Z,12.302,5.167,Level 2,J1772,2.83,Plug Out at Vehicle,37.448238,-122.158203,618309
38111,PALO ALTO CA / TED THOMPSON #1,2019-02-22T12:56:00.000Z,2019-02-22T14:19:00.000Z,4.346,1.825,Level 2,J1772,1.0,Plug Out at Vehicle,37.428318,-122.144188,218205
38112,PALO ALTO CA / CAMBRIDGE #1,2019-02-22T13:16:00.000Z,2019-02-22T16:41:00.000Z,7.132,2.995,Level 2,J1772,2.61,Plug Out at Vehicle,37.426155,-122.146065,477697
38113,PALO ALTO CA / BRYANT #6,2019-02-22T14:03:00.000Z,2019-02-22T16:15:00.000Z,13.426,5.639,Level 2,J1772,3.09,CPS Server,37.446667,-122.16217,1424041
38114,PALO ALTO CA / HIGH #1,2019-02-22T14:39:00.000Z,2019-02-22T18:20:00.000Z,16.789,7.051,Level 2,J1772,3.86,Customer,37.443211,-122.163078,2551091
38115,PALO ALTO CA / BRYANT #1,2019-02-22T14:49:00.000Z,2019-02-22T20:03:00.000Z,15.086,6.336,Level 2,J1772,3.47,Plug Out at Vehicle,37.446613,-122.162308,2358991
38116,PALO ALTO CA / CAMBRIDGE #2,2019-02-22T17:07:00.000Z,2019-02-22T18:39:00.000Z,5.535,2.325,Level 2,J1772,1.27,Plug Out at Vehicle,37.426182,-122.146065,192579
38117,PALO ALTO CA / HAMILTON #2,2019-02-22T17:35:00.000Z,2019-02-22T18:51:00.000Z,7.104,2.984,Level 2,J1772,1.63,Plug Out at Vehicle,37.444706,-122.160324,1718921
38118,PALO ALTO CA / WEBSTER #3,2019-02-22T17:55:00.000Z,2019-02-22T18:51:00.000Z,5.203,2.185,Level 2,J1772,1.2,Plug Out at Vehicle,37.448273,-122.158234,2545
38119,PALO ALTO CA / HAMILTON #1,2019-02-22T18:17:00.000Z,2019-02-22T21:40:00.000Z,18.273,7.674,Level 2,J1772,4.2,Plug Out at Vehicle,37.444489,-122.16037,600371
38120,PALO ALTO CA / BRYANT #4,2019-02-22T19:16:00.000Z,2019-02-22T20:49:00.000Z,5.051,2.121,Level 2,J1772,1.16,CPS Server,37.446785,-122.162369,1090851
38121,PALO ALTO CA / BRYANT #2,2019-02-22T20:20:00.000Z,2019-02-22T21:58:00.000Z,5.428,2.28,Level 2,J1772,1.25,Plug Out at Vehicle,37.44651,-122.16214,3260161
38122,PALO ALTO CA / HIGH #3,2019-02-23T07:53:00.000Z,2019-02-23T09:36:00.000Z,5.562,2.336,Level 2,J1772,1.28,Plug Out at Vehicle,37.443443,-122.163139,700615
38123,PALO ALTO CA / HAMILTON #1,2019-02-23T07:59:00.000Z,2019-02-23T08:20:00.000Z,1.106,0.464,Level 2,J1772,0.25,Plug Out at Vehicle,37.444489,-122.16037,2156061
38124,PALO ALTO CA / WEBSTER #2,2019-02-23T08:31:00.000Z,2019-02-23T09:58:00.000Z,8.619,3.62,Level 2,J1772,1.98,Plug Out at Vehicle,37.448238,-122.158203,2635651
38125,PALO ALTO CA / MPL #4,2019-02-23T09:00:00.000Z,2019-02-23T10:23:00.000Z,4.475,1.879,Level 2,J1772,1.03,Plug Out at Vehicle,37.422104,-122.11351,647065
38126,PALO ALTO CA / CAMBRIDGE #5,2019-02-23T09:53:00.000Z,2019-02-23T11:07:00.000Z,7.625,3.202,Level 2,J1772,1.75,Plug Out at Vehicle,37.426228,-122.145981,243623
38127,PALO ALTO CA / MPL #5,2019-02-23T10:37:00.000Z,2019-02-23T12:21:00.000Z,10.167,4.27,Level 2,J1772,2.34,Plug Out at Vehicle,37.422123,-122.113487,1792001
38128,PALO ALTO CA / BRYANT #2,2019-02-23T11:52:00.000Z,2019-02-23T21:34:00.000Z,11.771,4.944,Level 2,J1772,2.71,Plug Out at Vehicle,37.44651,-122.16214,2358991
38129,PALO ALTO CA / CAMBRIDGE #4,2019-02-23T12:23:00.000Z,2019-02-23T13:16:00.000Z,2.884,1.211,Level 2,J1772,0.66,Plug Out at Vehicle,37.426178,-122.146034,1384761
38130,PALO ALTO CA / CAMBRIDGE #5,2019-02-23T12:31:00.000Z,2019-02-23T13:36:00.000Z,6.349,2.667,Level 2,J1772,1.46,Plug Out at Vehicle,37.426228,-122.145981,786677
38131,PALO ALTO CA / MPL #5,2019-02-23T12:34:00.000Z,2019-02-23T15:59:00.000Z,10.685,4.488,Level 2,J1772,2.46,Plug Out at Vehicle,37.422123,-122.113487,158877
38132,PALO ALTO CA / BRYANT #6,2019-02-23T13:45:00.000Z,2019-02-23T16:18:00.000Z,8.755,3.677,Level 2,J1772,2.75,Plug Out at Vehicle,37.446667,-122.16217,433821
38133,PALO ALTO CA / HAMILTON #2,2019-02-23T13:48:00.000Z,2019-02-23T14:42:00.000Z,2.349,0.986,Level 2,J1772,0.54,Plug Out at Vehicle,37.444706,-122.160324,66723
38134,PALO ALTO CA / WEBSTER #2,2019-02-23T13:59:00.000Z,2019-02-23T20:49:00.000Z,36.626,15.383,Level 2,J1772,8.42,CPS Server,37.448238,-122.158203,2659081
38135,PALO ALTO CA / BRYANT #6,2019-02-23T14:44:00.000Z,2019-02-23T16:21:00.000Z,9.552,4.012,Level 2,J1772,1.86,Plug Out at Vehicle,37.446667,-122.16217,2616961
38136,PALO ALTO CA / HIGH #2,2019-02-23T14:47:00.000Z,2019-02-23T14:53:00.000Z,0.494,0.208,Level 2,J1772,0.11,Plug Out at Vehicle,37.443344,-122.163231,184285
38137,PALO ALTO CA / MPL #3,2019-02-23T14:52:00.000Z,2019-02-23T15:11:00.000Z,1.844,0.775,Level 2,J1772,0.42,Customer,37.422119,-122.112556,242495
38138,PALO ALTO CA / HAMILTON #2,2019-02-23T14:54:00.000Z,2019-02-23T16:13:00.000Z,3.864,1.623,Level 2,J1772,0.89,Customer,37.444706,-122.160324,83963
38139,PALO ALTO CA / MPL #6,2019-02-23T16:24:00.000Z,2019-02-23T16:26:00.000Z,0.083,0.035,Level 2,J1772,0.0,Plug Out at Vehicle,37.422131,-122.113441,4016601
38140,PALO ALTO CA / BRYANT #6,2019-02-23T17:24:00.000Z,2019-02-23T19:16:00.000Z,11.18,4.696,Level 2,J1772,2.57,Plug Out at Vehicle,37.446667,-122.16217,3526991
38141,PALO ALTO CA / CAMBRIDGE #4,2019-02-23T18:28:00.000Z,2019-02-23T19:49:00.000Z,7.894,3.316,Level 2,J1772,1.82,Plug Out at Vehicle,37.426178,-122.146034,4033781
38142,PALO ALTO CA / CAMBRIDGE #4,2019-02-23T18:39:00.000Z,2019-02-23T21:11:00.000Z,1.258,0.528,Level 2,J1772,3.66,Plug Out at Vehicle,37.426178,-122.146034,594635
